7033.8 6.48049199999999E-5
7038.8 -4.4624509E-4
7043.8 -7.139460503E-4
7048.8 7.4612823E-4
7053.8 -2.8162664E-4
7058.8 3.44861397E-4
7063.8 5.52397855E-4
7068.8 6.5762851E-4
7073.8 -5.5509711E-4
7078.8 3.0572026E-4
7083.8 -2.30348826E-4
7088.8 -4.4427742E-4
7093.8 -1.659646E-4
7098.8 -0.0013344063
7103.8 -1.496256E-4
7104.8 -2.837364E-4
7105.8 0.0011761436
7106.8 1.84446400000001E-4
7107.8 -6.05170500000002E-4
7108.8 0.001606811
7109.8 0.00130087
7110.1 0.002463945
7110.4 0.001402809
7110.7 0.002209029
7111 0.002046849
7111.3 0.002595732
7111.6 0.002778252
7111.9 0.001898927
7112.2 3.70899999999758E-6
7112.5 -0.00344150999999999
7112.8 -0.003893049
7113.1 -0.002396188
7113.4 -0.002117375
7113.7 -0.00272814500000001
7114 -0.001139264
7114.3 -0.001847735
7114.6 7.76504000000004E-4
7114.9 0.001551832
7115.2 0.003565308
7115.5 0.00452673200000001
7115.8 0.007945893
7116.1 0.008072819
7116.4 0.00753883700000001
7116.7 0.00899314500000001
7117 0.007547189
7117.3 0.00708370699999999
7117.6 0.007262592
7117.9 0.00652966000000001
7118.2 0.00806512399999999
7118.5 0.00684073
7118.8 0.0100645
7119.1 0.01389877
7119.4 0.01387026
7119.7 0.0211465
7120 0.03114582
7120.3 0.04254598
7120.6 0.05369042
7120.9 0.0652285
7121.2 0.07365384
7121.5 0.07616853
7121.8 0.07888819
7122.1 0.08432111
7122.4 0.08694035
7122.7 0.0914889999999999
7123 0.10114931
7123.3 0.1144873
7123.6 0.13198097
7123.9 0.14530572
7124.2 0.16074914
7124.5 0.17689821
7124.8 0.18457368
7125.1 0.18780518
7125.4 0.18480903
7125.7 0.17949701
7126 0.17223738
7126.3 0.16524086
7126.6 0.1549887
7126.9 0.14530106
7127.2 0.13587884
7127.5 0.12524779
7127.8 0.1140277
7128.1 0.1055159
7128.4 0.0939162999999998
7128.7 0.0852919999999999
7129 0.0790127999999999
7129.3 0.0708487
7129.6 0.065482
7129.9 0.0515732
7130.2 0.0426616999999998
7130.5 0.035901
7130.8 0.0244192999999999
7131.1 0.0154795999999999
7131.4 0.00483769999999994
7131.7 -0.00178499999999993
7132 -0.00546240000000009
7132.3 -0.0104989
7132.6 -0.0155988999999999
7132.9 -0.0148397
7133.2 -0.0145179
7133.5 -0.0174566
7133.8 -0.0145694999999999
7134.85 -0.0111680000000001
7135.91 -0.0122329000000001
7136.96 -0.0196626
7138.01 -0.0290756999999999
7139.06 -0.032983
7140.12 -0.0392540000000001
7141.17 -0.0448506
7142.22 -0.0535415000000001
7143.27 -0.0640849999999999
7144.33 -0.0649637000000001
7145.38 -0.0682212999999998
7146.43 -0.0654975999999998
7147.48 -0.0612195
7148.54 -0.0559324499999999
7149.59 -0.05058613
7150.64 -0.0454189899999999
7151.69 -0.04094977
7152.75 -0.02971546
7153.8 -0.02134691
7154.85 -0.0114666200000001
7155.91 -0.00110474000000005
7156.96 0.01213164
7158.01 0.0222469199999999
7159.06 0.0316713199999999
7160.12 0.03867765
7161.17 0.0460000700000001
7162.22 0.05357924
7163.27 0.05254
7164.33 0.055496
7165.38 0.05395046
7166.43 0.05500183
7167.48 0.0507064399999999
7168.54 0.05011463
7169.59 0.0455301499999999
7170.64 0.04578412
7171.7 0.0437030799999999
7172.75 0.0392085600000001
7173.8 0.0351096900000001
7174.85 0.0296091500000001
7175.9 0.0244156
7176.96 0.0193707999999999
7178.01 0.0130581999999999
7179.06 0.0114049000000001
7180.12 0.00631599999999999
7181.17 0.0031429999999999
7182.22 0.0010448999999999
7183.27 -0.00338090000000002
7184.33 -2.62800000000007E-4
7185.38 -0.00411169999999994
7186.43 -0.00628239999999991
7187.48 -0.00518960000000002
7188.54 -0.00963960000000008
7189.59 -0.0086866000000001
7190.64 -0.00963810000000009
7191.69 -0.0117657
7192.75 -0.0139757999999999
7193.8 -0.0185287999999999
7194.85 -0.0175844000000001
7195.91 -0.0215472000000001
7196.96 -0.0242194
7198.01 -0.0259720000000001
7199.06 -0.0264422999999998
7200.11 -0.0273269999999999
7201.17 -0.0294265999999999
7202.22 -0.0304498000000002
7203.27 -0.0330325
7204.33 -0.0294839
7205.38 -0.0287172
7206.43 -0.0274516
7207.49 -0.0257811999999999
7208.54 -0.0219587999999999
7209.59 -0.0160114999999998
7210.64 -0.01444018
7211.69 -0.01467363
7212.75 -0.00865355000000012
7213.8 -0.00653110999999995
7215.75 -0.00103534000000005
7217.73 0.00226886999999998
7219.72 0.00405514000000007
7221.74 0.00921448999999996
7223.77 0.0107273
7225.82 0.01120974
7227.89 0.00969036999999995
7229.98 0.00869628
7232.08 0.00944062000000001
7234.21 0.00794013000000005
7236.36 0.00504524000000006
7238.52 0.00697104999999998
7240.7 0.00704769000000005
7242.91 0.00590650999999998
7245.13 0.00910098000000004
7247.37 0.01058658
7249.63 0.01058277
7251.91 0.0101004600000001

